Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Russian Federation (the),RUS,2024,Country or economy,Europe,Europe,0,0,1,0,0,Electricity demand,Demand,Demand,TWh,1192.83,30.39,2.61
Rwanda,RWA,2000,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.25,,
Rwanda,RWA,2001,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.27,0.02,8
Rwanda,RWA,2002,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.3,0.03,11.11
Rwanda,RWA,2003,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.3,0,0
Rwanda,RWA,2004,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.25,-0.05,-16.67
Rwanda,RWA,2005,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.28,0.03,12
Rwanda,RWA,2006,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.33,0.05,17.86
Rwanda,RWA,2007,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.33,0,0
Rwanda,RWA,2008,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.37,0.04,12.12
Rwanda,RWA,2009,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.37,0,0
Rwanda,RWA,2010,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.36,-0.01,-2.7
Rwanda,RWA,2011,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.42,0.06,16.67
Rwanda,RWA,2012,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.48,0.06,14.29
Rwanda,RWA,2013,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.46,-0.02,-4.17
Rwanda,RWA,2014,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.5,0.04,8.7
Rwanda,RWA,2015,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.59,0.09,18
Rwanda,RWA,2016,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.71,0.12,20.34
Rwanda,RWA,2017,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.72,0.01,1.41
Rwanda,RWA,2018,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.91,0.19,26.39
Rwanda,RWA,2019,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.88,-0.03,-3.3
Rwanda,RWA,2020,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.91,0.03,3.41
Rwanda,RWA,2021,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.02,0.11,12.09
Rwanda,RWA,2022,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.06,0.04,3.92
Rwanda,RWA,2023,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.08,0.02,1.89
"Saint Helena, Ascension and Tristan da Cunha",SHN,2000,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,,
"Saint Helena, Ascension and Tristan da Cunha",SHN,2001,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2002,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2003,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2004,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2005,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2006,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2007,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2008,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2009,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2010,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2011,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2012,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2013,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2014,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2015,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2016,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2017,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2018,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2019,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2020,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2021,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
"Saint Helena, Ascension and Tristan da Cunha",SHN,2022,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.01,0,0
Saint Kitts and Nevis,KNA,2000,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,,
Saint Kitts and Nevis,KNA,2001,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.16,0.01,6.67
Saint Kitts and Nevis,KNA,2002,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.18,0.02,12.5
Saint Kitts and Nevis,KNA,2003,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.18,0,0
Saint Kitts and Nevis,KNA,2004,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.18,0,0
Saint Kitts and Nevis,KNA,2005,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.19,0.01,5.56
Saint Kitts and Nevis,KNA,2006,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.19,0,0
Saint Kitts and Nevis,KNA,2007,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.21,0.02,10.53
Saint Kitts and Nevis,KNA,2008,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.2,-0.01,-4.76
Saint Kitts and Nevis,KNA,2009,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0.02,10
Saint Kitts and Nevis,KNA,2010,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.21,-0.01,-4.55
Saint Kitts and Nevis,KNA,2011,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0.01,4.76
Saint Kitts and Nevis,KNA,2012,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0,0
Saint Kitts and Nevis,KNA,2013,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0,0
Saint Kitts and Nevis,KNA,2014,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0,0
Saint Kitts and Nevis,KNA,2015,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0,0
Saint Kitts and Nevis,KNA,2016,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.23,0.01,4.55
Saint Kitts and Nevis,KNA,2017,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,-0.01,-4.35
Saint Kitts and Nevis,KNA,2018,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.23,0.01,4.55
Saint Kitts and Nevis,KNA,2019,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.23,0,0
Saint Kitts and Nevis,KNA,2020,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,-0.01,-4.35
Saint Kitts and Nevis,KNA,2021,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0,0
Saint Kitts and Nevis,KNA,2022,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0,0
Saint Lucia,LCA,2000,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.28,,
Saint Lucia,LCA,2001,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.29,0.01,3.57
Saint Lucia,LCA,2002,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.29,0,0
Saint Lucia,LCA,2003,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.3,0.01,3.45
Saint Lucia,LCA,2004,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.31,0.01,3.33
Saint Lucia,LCA,2005,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.32,0.01,3.23
Saint Lucia,LCA,2006,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.33,0.01,3.13
Saint Lucia,LCA,2007,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.35,0.02,6.06
Saint Lucia,LCA,2008,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.35,0,0
Saint Lucia,LCA,2009,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.36,0.01,2.86
Saint Lucia,LCA,2010,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.38,0.02,5.56
Saint Lucia,LCA,2011,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.39,0.01,2.63
Saint Lucia,LCA,2012,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.38,-0.01,-2.56
Saint Lucia,LCA,2013,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.38,0,0
Saint Lucia,LCA,2014,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.38,0,0
Saint Lucia,LCA,2015,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.38,0,0
Saint Lucia,LCA,2016,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.39,0.01,2.63
Saint Lucia,LCA,2017,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.4,0.01,2.56
Saint Lucia,LCA,2018,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.41,0.01,2.5
Saint Lucia,LCA,2019,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.42,0.01,2.44
Saint Lucia,LCA,2020,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.38,-0.04,-9.52
Saint Lucia,LCA,2021,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.4,0.02,5.26
Saint Lucia,LCA,2022,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.4,0,0
Saint Pierre and Miquelon,SPM,2000,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,,
Saint Pierre and Miquelon,SPM,2001,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2002,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2003,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2004,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2005,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2006,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2007,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2008,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2009,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2010,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2011,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2012,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.04,0,0
Saint Pierre and Miquelon,SPM,2013,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0.01,25
Saint Pierre and Miquelon,SPM,2014,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0,0
Saint Pierre and Miquelon,SPM,2015,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0,0
Saint Pierre and Miquelon,SPM,2016,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0,0
Saint Pierre and Miquelon,SPM,2017,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0,0
Saint Pierre and Miquelon,SPM,2018,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0,0
Saint Pierre and Miquelon,SPM,2019,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0,0
Saint Pierre and Miquelon,SPM,2020,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0,0
Saint Pierre and Miquelon,SPM,2021,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0,0
Saint Pierre and Miquelon,SPM,2022,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.05,0,0
Saint Vincent and the Grenadines,VCT,2000,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.1,,
Saint Vincent and the Grenadines,VCT,2001,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.1,0,0
Saint Vincent and the Grenadines,VCT,2002,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.1,0,0
Saint Vincent and the Grenadines,VCT,2003,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.11,0.01,10
Saint Vincent and the Grenadines,VCT,2004,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.12,0.01,9.09
Saint Vincent and the Grenadines,VCT,2005,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,0.02,16.67
Saint Vincent and the Grenadines,VCT,2006,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.13,-0.01,-7.14
Saint Vincent and the Grenadines,VCT,2007,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,0.01,7.69
Saint Vincent and the Grenadines,VCT,2008,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,0,0
Saint Vincent and the Grenadines,VCT,2009,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,0,0
Saint Vincent and the Grenadines,VCT,2010,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0.01,7.14
Saint Vincent and the Grenadines,VCT,2011,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,-0.01,-6.67
Saint Vincent and the Grenadines,VCT,2012,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0.01,7.14
Saint Vincent and the Grenadines,VCT,2013,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,-0.01,-6.67
Saint Vincent and the Grenadines,VCT,2014,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,0,0
Saint Vincent and the Grenadines,VCT,2015,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0.01,7.14
Saint Vincent and the Grenadines,VCT,2016,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.16,0.01,6.67
Saint Vincent and the Grenadines,VCT,2017,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,-0.01,-6.25
Saint Vincent and the Grenadines,VCT,2018,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0,0
Saint Vincent and the Grenadines,VCT,2019,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0,0
Saint Vincent and the Grenadines,VCT,2020,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0,0
Saint Vincent and the Grenadines,VCT,2021,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,-0.01,-6.67
Saint Vincent and the Grenadines,VCT,2022,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0.01,7.14
Saint Vincent and the Grenadines,VCT,2023,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0,0
Samoa,WSM,2000,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.08,,
